#;Time;RL points;Agent name;Learning type;Won episode;Episode iterations;Episode time [s];Interest in enemy [%]
1124;12.01.2022 07:30:19;-36,61381;Jack;Self play;Win;3;621;36%
1125;12.01.2022 07:30:29;-2,390496;Madox;Self play;Fail;1;96;100%
1126;12.01.2022 07:30:29;-8,110321;Jack;Self play;Win;1;96;100%
1127;12.01.2022 07:31:54;-70,88003;Madox;Self play;Fail;3;754;8%
1128;12.01.2022 07:31:54;-65,65681;Jack;Self play;Win;3;754;7%
1129;12.01.2022 07:31:56;1,402255;Madox;Self play;Win;1;18;100%
1130;12.01.2022 07:31:56;-4,770998;Jack;Self play;Fail;1;18;100%
1131;12.01.2022 07:31:59;2,695004;Madox;Self play;Win;1;28;100%
1132;12.01.2022 07:31:59;-8,675034;Jack;Self play;Fail;1;28;100%
1133;12.01.2022 07:32:05;2,066752;Madox;Self play;Win;1;54;100%
1134;12.01.2022 07:32:05;-11,85507;Jack;Self play;Fail;1;54;100%
1135;12.01.2022 07:32:10;1,405004;Madox;Self play;Win;1;46;59%
1136;12.01.2022 07:32:10;-7,064003;Jack;Self play;Fail;1;46;100%
1137;12.01.2022 07:32:36;-0,3417568;Madox;Self play;Win;1;248;41%
1138;12.01.2022 07:32:36;-35,24108;Jack;Self play;Fail;1;248;68%
1139;12.01.2022 07:32:45;-11,30251;Madox;Self play;Fail;1;83;100%
1140;12.01.2022 07:32:45;4,416757;Jack;Self play;Win;1;83;100%
1141;12.01.2022 07:32:59;-13,49502;Madox;Self play;Fail;1;141;37%
1142;12.01.2022 07:32:59;-3,550036;Jack;Self play;Win;1;141;37%
1143;12.01.2022 07:33:02;-6,622511;Madox;Self play;Fail;1;23;100%
1144;12.01.2022 07:33:02;7,719499;Jack;Self play;Win;1;23;100%
1145;12.01.2022 07:33:09;-0,3410401;Madox;Self play;Win;1;62;100%
1146;12.01.2022 07:33:09;-11,57752;Jack;Self play;Fail;1;62;100%
1147;12.01.2022 07:33:30;-18,91123;Madox;Self play;Fail;1;203;29%
1148;12.01.2022 07:33:30;-8,667073;Jack;Self play;Win;1;203;29%
1149;12.01.2022 07:33:41;-0,01001596;Madox;Self play;Win;1;102;46%
1150;12.01.2022 07:33:41;-7,557504;Jack;Self play;Fail;1;102;46%
1151;12.01.2022 07:33:44;3,037005;Madox;Self play;Win;1;26;100%
1152;12.01.2022 07:33:44;-5,789999;Jack;Self play;Fail;1;26;100%
1153;12.01.2022 07:33:46;-4,969999;Madox;Self play;Fail;1;23;100%
1154;12.01.2022 07:33:46;3,235004;Jack;Self play;Win;1;23;100%
1155;12.01.2022 07:33:49;0,06249303;Madox;Self play;Win;1;26;100%
1156;12.01.2022 07:33:50;-7,380251;Jack;Self play;Fail;1;26;100%
1157;12.01.2022 07:33:52;4,813753;Madox;Self play;Win;1;18;100%
1158;12.01.2022 07:33:52;-7,885015;Jack;Self play;Fail;1;18;100%
1159;12.01.2022 07:34:09;0,785736;Madox;Self play;Win;1;166;60%
1160;12.01.2022 07:34:09;-10,19276;Jack;Self play;Fail;1;166;53%
1161;12.01.2022 07:34:12;-6,195003;Madox;Self play;Fail;1;25;100%
1162;12.01.2022 07:34:12;2,661504;Jack;Self play;Win;1;25;91%
1163;12.01.2022 07:34:20;-2,780015;Madox;Self play;Win;1;69;100%
1164;12.01.2022 07:34:20;-8,131279;Jack;Self play;Fail;1;69;100%
1165;12.01.2022 07:34:22;-5,489997;Madox;Self play;Fail;1;19;100%
1166;12.01.2022 07:34:22;0,6525049;Jack;Self play;Win;1;19;100%
1167;12.01.2022 07:34:30;-13,11505;Madox;Self play;Fail;1;75;100%
1168;12.01.2022 07:34:30;5,274251;Jack;Self play;Win;1;75;100%
1169;12.01.2022 07:34:36;5,761004;Madox;Self play;Win;1;55;100%
1170;12.01.2022 07:34:36;-11,86501;Jack;Self play;Fail;1;55;100%
1171;12.01.2022 07:35:24;-39,92995;Madox;Self play;Fail;2;391;31%
1172;12.01.2022 07:35:24;-18,68395;Jack;Self play;Win;2;391;31%
1173;12.01.2022 07:35:34;-7,545;Madox;Self play;Fail;1;95;100%
1174;12.01.2022 07:35:34;-6,320033;Jack;Self play;Win;1;95;100%
1175;12.01.2022 07:36:23;-49,33833;Madox;Self play;Fail;2;461;45%
1176;12.01.2022 07:36:23;-15,69847;Jack;Self play;Win;2;461;47%
1177;12.01.2022 07:36:34;-15,81103;Madox;Self play;Fail;1;97;97%
1178;12.01.2022 07:36:34;1,558748;Jack;Self play;Win;1;97;100%
1179;12.01.2022 07:36:41;-6,325004;Madox;Self play;Fail;1;66;20%
1180;12.01.2022 07:36:41;-1,552502;Jack;Self play;Win;1;66;20%
1181;12.01.2022 07:36:43;-5,019999;Madox;Self play;Fail;1;18;100%
1182;12.01.2022 07:36:43;1,467255;Jack;Self play;Win;1;18;100%
1183;12.01.2022 07:36:52;-8,970022;Madox;Self play;Fail;1;81;100%
1184;12.01.2022 07:36:52;-1,438003;Jack;Self play;Win;1;81;100%
1185;12.01.2022 07:36:56;-8,845053;Madox;Self play;Fail;1;33;56%
1186;12.01.2022 07:36:56;6,526998;Jack;Self play;Win;1;33;56%
1187;12.01.2022 07:36:57;2,710001;Madox;Self play;Win;1;10;100%
1188;12.01.2022 07:36:57;-2,484999;Jack;Self play;Fail;1;10;100%
1189;12.01.2022 07:37:10;-5,820063;Madox;Self play;Win;1;122;95%
1190;12.01.2022 07:37:10;-8,009999;Jack;Self play;Fail;1;122;89%
1191;12.01.2022 07:37:31;-8,152539;Madox;Self play;Win;1;201;63%
1192;12.01.2022 07:37:31;-6,942281;Jack;Self play;Fail;1;201;63%
1193;12.01.2022 07:37:54;-2,035048;Madox;Self play;Win;1;210;64%
1194;12.01.2022 07:37:54;-15,22353;Jack;Self play;Fail;1;210;73%
1195;12.01.2022 07:38:10;-0,6675165;Madox;Self play;Win;1;149;100%
1196;12.01.2022 07:38:10;-12,84855;Jack;Self play;Fail;1;149;100%
1197;12.01.2022 07:38:47;-29,99281;Madox;Self play;Win;2;321;98%
1198;12.01.2022 07:38:47;1,280313;Jack;Self play;Fail;2;321;58%
1199;12.01.2022 07:39:14;-16,78684;Madox;Self play;Win;1;228;18%
1200;12.01.2022 07:39:14;-22,66259;Jack;Self play;Fail;1;228;18%
1201;12.01.2022 07:39:16;4,472504;Madox;Self play;Win;1;26;100%
1202;12.01.2022 07:39:16;-8,04003;Jack;Self play;Fail;1;26;100%
1203;12.01.2022 07:39:22;-8,450003;Madox;Self play;Fail;1;50;100%
1204;12.01.2022 07:39:22;12,06248;Jack;Self play;Win;1;50;100%
1205;12.01.2022 07:39:33;6,616492;Madox;Self play;Win;1;107;98%
1206;12.01.2022 07:39:33;-9,743003;Jack;Self play;Fail;1;107;98%
1207;12.01.2022 07:39:43;18,48622;Madox;Self play;Win;1;88;100%
1208;12.01.2022 07:39:43;-19,24499;Jack;Self play;Fail;1;88;100%
1209;12.01.2022 07:39:50;-0,834811;Madox;Self play;Win;1;63;100%
1210;12.01.2022 07:39:50;-6,954998;Jack;Self play;Fail;1;63;100%
1211;12.01.2022 07:40:08;-0,3367529;Madox;Self play;Win;1;169;65%
1212;12.01.2022 07:40:08;-16,30003;Jack;Self play;Fail;1;169;65%
1213;12.01.2022 07:41:03;-27,52759;Madox;Self play;Win;2;534;37%
1214;12.01.2022 07:41:03;-54,75109;Jack;Self play;Fail;2;534;62%
1215;12.01.2022 07:41:05;-3,735;Madox;Self play;Fail;1;18;100%
1216;12.01.2022 07:41:05;5,067502;Jack;Self play;Win;1;18;100%
1217;12.01.2022 07:41:07;-5,254999;Madox;Self play;Fail;1;14;100%
1218;12.01.2022 07:41:07;-2,194995;Jack;Self play;Win;1;14;100%
1219;12.01.2022 07:41:52;-24,44373;Madox;Self play;Win;2;416;32%
1220;12.01.2022 07:41:52;-40,27991;Jack;Self play;Fail;2;416;32%
1221;12.01.2022 07:42:00;-3,49636;Madox;Self play;Win;1;75;100%
1222;12.01.2022 07:42:00;-9,046515;Jack;Self play;Fail;1;75;100%
1223;12.01.2022 07:42:06;-0,9450002;Madox;Self play;Win;1;55;100%
1224;12.01.2022 07:42:06;-6,215748;Jack;Self play;Fail;1;55;100%
1225;12.01.2022 07:42:35;-20,78504;Madox;Self play;Fail;1;232;21%
1226;12.01.2022 07:42:35;-11,15857;Jack;Self play;Win;1;232;21%
1227;12.01.2022 07:42:59;-23,41134;Madox;Self play;Fail;1;223;60%
1228;12.01.2022 07:42:59;-7,856755;Jack;Self play;Win;1;223;37%
1229;12.01.2022 07:43:25;-24,16751;Madox;Self play;Fail;1;249;54%
1230;12.01.2022 07:43:25;1,021504;Jack;Self play;Win;1;249;39%
1231;12.01.2022 07:43:29;8,286741;Madox;Self play;Win;1;32;100%
1232;12.01.2022 07:43:29;-4,865;Jack;Self play;Fail;1;32;100%
1233;12.01.2022 07:43:53;-5,389095;Madox;Self play;Win;1;236;31%
1234;12.01.2022 07:43:53;-26,14763;Jack;Self play;Fail;1;236;46%
1235;12.01.2022 07:44:02;-7,746762;Madox;Self play;Fail;1;82;92%
1236;12.01.2022 07:44:02;-2,404516;Jack;Self play;Win;1;82;93%
1237;12.01.2022 07:44:06;-11,44003;Madox;Self play;Fail;1;39;100%
1238;12.01.2022 07:44:06;4,320004;Jack;Self play;Win;1;39;100%
1239;12.01.2022 07:44:33;-30,34009;Madox;Self play;Fail;1;262;11%
1240;12.01.2022 07:44:33;-12,77007;Jack;Self play;Win;1;262;11%
1241;12.01.2022 07:44:50;7,817473;Madox;Self play;Win;1;148;100%
1242;12.01.2022 07:44:50;-23,51007;Jack;Self play;Fail;1;148;100%
1243;12.01.2022 07:44:54;-5,072497;Madox;Self play;Fail;1;35;84%
1244;12.01.2022 07:44:54;6,614741;Jack;Self play;Win;1;35;84%
1245;12.01.2022 07:45:13;-11,00484;Madox;Self play;Win;1;174;89%
1246;12.01.2022 07:45:13;0,4462183;Jack;Self play;Fail;1;174;95%
1247;12.01.2022 07:45:33;-7,541553;Madox;Self play;Win;1;196;59%
1248;12.01.2022 07:45:33;-10,30253;Jack;Self play;Fail;1;196;53%
1249;12.01.2022 07:45:42;9,194968;Madox;Self play;Win;1;81;100%
1250;12.01.2022 07:45:42;-17,22002;Jack;Self play;Fail;1;81;100%
1251;12.01.2022 07:45:50;-12,35501;Madox;Self play;Fail;1;74;100%
1252;12.01.2022 07:45:50;10,66698;Jack;Self play;Win;1;74;100%
1253;12.01.2022 07:46:18;-21,16756;Madox;Self play;Fail;1;222;29%
1254;12.01.2022 07:46:18;-8,588788;Jack;Self play;Win;1;222;28%
1255;12.01.2022 07:46:26;-2,728497;Madox;Self play;Fail;1;55;100%
1256;12.01.2022 07:46:26;0,3885005;Jack;Self play;Win;1;55;100%
1257;12.01.2022 07:46:52;3,366753;Madox;Self play;Win;1;241;53%
1258;12.01.2022 07:46:52;-25,43502;Jack;Self play;Fail;1;241;92%
1259;12.01.2022 07:46:53;-2,049996;Madox;Self play;Win;1;11;100%
1260;12.01.2022 07:46:53;-5,019997;Jack;Self play;Fail;1;11;100%
1261;12.01.2022 07:46:56;5,693003;Madox;Self play;Win;1;29;100%
1262;12.01.2022 07:46:56;-4,839998;Jack;Self play;Fail;1;29;100%
1263;12.01.2022 07:47:05;-8,306505;Madox;Self play;Fail;1;75;100%
1264;12.01.2022 07:47:05;-2,079281;Jack;Self play;Win;1;75;100%
1265;12.01.2022 07:47:06;2,201503;Madox;Self play;Win;1;12;100%
1266;12.01.2022 07:47:06;-2,764999;Jack;Self play;Fail;1;12;100%
1267;12.01.2022 07:48:20;-37,3071;Madox;Self play;Fail;3;707;51%
1268;12.01.2022 07:48:20;-42,28965;Jack;Self play;Win;3;707;44%
1269;12.01.2022 07:48:30;2,71475;Madox;Self play;Win;1;89;100%
1270;12.01.2022 07:48:30;-10,15551;Jack;Self play;Fail;1;89;100%
1271;12.01.2022 07:48:34;-8,114998;Madox;Self play;Fail;1;42;100%
1272;12.01.2022 07:48:34;8,899749;Jack;Self play;Win;1;42;100%
1273;12.01.2022 07:48:37;1,325503;Madox;Self play;Win;1;21;100%
1274;12.01.2022 07:48:37;-4,024999;Jack;Self play;Fail;1;21;100%
1275;12.01.2022 07:49:03;-21,24129;Madox;Self play;Fail;1;249;85%
1276;12.01.2022 07:49:03;5,263984;Jack;Self play;Win;1;249;85%
1277;12.01.2022 07:49:08;3,606003;Madox;Self play;Win;1;47;100%
1278;12.01.2022 07:49:08;-1,770999;Jack;Self play;Fail;1;47;100%
1279;12.01.2022 07:50:19;-52,27618;Madox;Self play;Win;3;627;11%
1280;12.01.2022 07:50:19;-59,30696;Jack;Self play;Fail;3;627;8%
1281;12.01.2022 07:50:43;-23,83249;Madox;Self play;Fail;1;221;100%
1282;12.01.2022 07:50:43;8,786461;Jack;Self play;Win;1;221;100%
1283;12.01.2022 07:51:12;-31,8501;Madox;Self play;Fail;1;280;86%
1284;12.01.2022 07:51:12;4,607257;Jack;Self play;Win;1;280;86%
1285;12.01.2022 07:51:15;1,635004;Madox;Self play;Win;1;22;100%
1286;12.01.2022 07:51:15;-5,559999;Jack;Self play;Fail;1;22;100%
1287;12.01.2022 07:51:26;11,42446;Madox;Self play;Win;1;102;98%
1288;12.01.2022 07:51:26;-13,94002;Jack;Self play;Fail;1;102;98%
1289;12.01.2022 07:51:51;-8,009983;Madox;Self play;Win;1;243;24%
1290;12.01.2022 07:51:51;-27,71266;Jack;Self play;Fail;1;243;19%
1291;12.01.2022 07:51:54;6,595252;Madox;Self play;Win;1;26;100%
1292;12.01.2022 07:51:54;-7,274997;Jack;Self play;Fail;1;26;100%
1293;12.01.2022 07:52:47;-8,17219;Madox;Self play;Win;2;509;48%
1294;12.01.2022 07:52:47;-47,7082;Jack;Self play;Fail;2;509;47%
1295;12.01.2022 07:53:26;-14,1944;Madox;Self play;Win;2;368;55%
1296;12.01.2022 07:53:26;-24,15501;Jack;Self play;Fail;2;368;45%
1297;12.01.2022 07:53:39;-20,49756;Madox;Self play;Fail;1;128;100%
1298;12.01.2022 07:53:39;5,971497;Jack;Self play;Win;1;128;100%
1299;12.01.2022 07:54:00;-17,24504;Madox;Self play;Fail;1;145;20%
1300;12.01.2022 07:54:00;-2,985028;Jack;Self play;Win;1;145;20%
1301;12.01.2022 07:54:11;-3,906604;Madox;Self play;Win;1;95;100%
1302;12.01.2022 07:54:11;-9,25376;Jack;Self play;Fail;1;95;100%
1303;12.01.2022 07:54:35;-12,24005;Madox;Self play;Win;1;228;34%
1304;12.01.2022 07:54:35;-19,99652;Jack;Self play;Fail;1;228;37%
1305;12.01.2022 07:54:43;-13,78753;Madox;Self play;Fail;1;75;100%
1306;12.01.2022 07:54:43;4,513753;Jack;Self play;Win;1;75;100%
1307;12.01.2022 07:54:45;-7,97002;Madox;Self play;Fail;1;21;100%
1308;12.01.2022 07:54:45;3,026754;Jack;Self play;Win;1;21;100%
1309;12.01.2022 07:54:52;6,182994;Madox;Self play;Win;1;61;100%
1310;12.01.2022 07:54:52;-11,35501;Jack;Self play;Fail;1;61;100%
1311;12.01.2022 07:54:55;6,12425;Madox;Self play;Win;1;28;100%
1312;12.01.2022 07:54:55;-8,875016;Jack;Self play;Fail;1;28;100%
1313;12.01.2022 07:55:38;-8,340209;Madox;Self play;Win;2;415;62%
1314;12.01.2022 07:55:38;-36,23079;Jack;Self play;Fail;2;415;65%
1315;12.01.2022 07:55:41;4,055752;Madox;Self play;Win;1;21;94%
1316;12.01.2022 07:55:41;-5,940249;Jack;Self play;Fail;1;21;94%
1317;12.01.2022 07:55:44;9,092748;Madox;Self play;Win;1;34;57%
1318;12.01.2022 07:55:44;-4,715;Jack;Self play;Fail;1;34;57%
1319;12.01.2022 07:55:50;0,3907489;Madox;Self play;Win;1;49;100%
1320;12.01.2022 07:55:50;-8,365257;Jack;Self play;Fail;1;49;98%
1321;12.01.2022 07:55:53;3,249751;Madox;Self play;Win;1;27;100%
1322;12.01.2022 07:55:53;-8,75183;Jack;Self play;Fail;1;27;100%
1323;12.01.2022 07:55:54;-1,423998;Madox;Self play;Win;1;11;100%
1324;12.01.2022 07:55:54;-5,51;Jack;Self play;Fail;1;11;100%
1325;12.01.2022 07:55:56;4,193502;Madox;Self play;Win;1;14;100%
1326;12.01.2022 07:55:56;-6,249999;Jack;Self play;Fail;1;14;100%
1327;12.01.2022 07:55:58;-1,999994;Madox;Self play;Win;1;14;100%
1328;12.01.2022 07:55:58;-6,905013;Jack;Self play;Fail;1;14;100%
1329;12.01.2022 07:56:01;6,73175;Madox;Self play;Win;1;30;95%
1330;12.01.2022 07:56:01;-3,487499;Jack;Self play;Fail;1;30;95%
1331;12.01.2022 07:56:10;0,637254;Madox;Self play;Win;1;83;99%
1332;12.01.2022 07:56:10;-6,822254;Jack;Self play;Fail;1;83;99%
1333;12.01.2022 07:56:21;-2,06701;Madox;Self play;Win;1;95;100%
1334;12.01.2022 07:56:21;-1,818245;Jack;Self play;Fail;1;95;100%
1335;12.01.2022 07:56:37;5,762244;Madox;Self play;Win;1;135;100%
1336;12.01.2022 07:56:37;-19,77488;Jack;Self play;Fail;1;135;100%
1337;12.01.2022 07:56:40;-6,791503;Madox;Self play;Fail;1;26;100%
1338;12.01.2022 07:56:40;4,747004;Jack;Self play;Win;1;26;100%
1339;12.01.2022 07:56:49;-0,3782458;Madox;Self play;Win;1;80;100%
1340;12.01.2022 07:56:49;-4,733996;Jack;Self play;Fail;1;80;100%
1341;12.01.2022 07:57:00;-2,741503;Madox;Self play;Fail;1;101;100%
1342;12.01.2022 07:57:00;-3,051305;Jack;Self play;Win;1;101;100%
1343;12.01.2022 07:57:08;0,3735042;Madox;Self play;Win;1;82;100%
1344;12.01.2022 07:57:08;-3,041748;Jack;Self play;Fail;1;82;100%
1345;12.01.2022 07:57:16;7,433719;Madox;Self play;Win;1;69;100%
1346;12.01.2022 07:57:16;-9,833517;Jack;Self play;Fail;1;69;100%
1347;12.01.2022 07:57:19;4,213504;Madox;Self play;Win;1;31;100%
1348;12.01.2022 07:57:19;-5,949997;Jack;Self play;Fail;1;31;100%
1349;12.01.2022 07:57:23;5,11;Madox;Self play;Win;1;35;100%
1350;12.01.2022 07:57:23;-3,934999;Jack;Self play;Fail;1;35;100%
1351;12.01.2022 07:57:25;-6,210002;Madox;Self play;Fail;1;16;100%
1352;12.01.2022 07:57:25;-1,874994;Jack;Self play;Win;1;16;100%
1353;12.01.2022 07:57:30;-11,59002;Madox;Self play;Fail;1;41;94%
1354;12.01.2022 07:57:30;14,05674;Jack;Self play;Win;1;41;94%
1355;12.01.2022 07:57:33;-2,58575;Madox;Self play;Fail;1;28;100%
1356;12.01.2022 07:57:33;7,666498;Jack;Self play;Win;1;28;100%
1357;12.01.2022 07:57:52;-8,380508;Madox;Self play;Fail;1;129;100%
1358;12.01.2022 07:57:52;2,409252;Jack;Self play;Win;1;129;100%
1359;12.01.2022 07:57:55;-8,910017;Madox;Self play;Fail;1;23;100%
1360;12.01.2022 07:57:55;5,347501;Jack;Self play;Win;1;23;100%
1361;12.01.2022 07:58:18;-5,656819;Madox;Self play;Win;1;215;46%
1362;12.01.2022 07:58:18;-17,00255;Jack;Self play;Fail;1;215;46%
1363;12.01.2022 07:58:26;0,463496;Madox;Self play;Win;1;79;25%
1364;12.01.2022 07:58:26;-7,992507;Jack;Self play;Fail;1;79;25%
1365;12.01.2022 07:58:32;-12,34501;Madox;Self play;Fail;1;58;60%
1366;12.01.2022 07:58:32;10,15599;Jack;Self play;Win;1;58;60%
1367;12.01.2022 07:58:35;-9,272501;Madox;Self play;Fail;1;26;100%
1368;12.01.2022 07:58:35;6,247252;Jack;Self play;Win;1;26;100%
1369;12.01.2022 07:58:37;-3,568003;Madox;Self play;Win;1;15;100%
1370;12.01.2022 07:58:37;-2,954998;Jack;Self play;Fail;1;15;100%
1371;12.01.2022 07:58:40;-3,949998;Madox;Self play;Fail;1;24;100%
1372;12.01.2022 07:58:40;2,870003;Jack;Self play;Win;1;24;100%
1373;12.01.2022 07:58:51;1,224502;Madox;Self play;Win;1;110;68%
1374;12.01.2022 07:58:51;-6,629503;Jack;Self play;Fail;1;110;57%
1375;12.01.2022 07:58:55;-5,3625;Madox;Self play;Fail;1;32;100%
1376;12.01.2022 07:58:55;5,79025;Jack;Self play;Win;1;32;100%
1377;12.01.2022 07:58:57;-2,039999;Madox;Self play;Fail;1;16;100%
1378;12.01.2022 07:58:57;2,176502;Jack;Self play;Win;1;16;100%
1379;12.01.2022 07:59:07;6,657979;Madox;Self play;Win;1;102;96%
1380;12.01.2022 07:59:07;-4,678501;Jack;Self play;Fail;1;102;96%
1381;12.01.2022 07:59:42;-35,14013;Madox;Self play;Fail;2;327;37%
1382;12.01.2022 07:59:42;-12,37291;Jack;Self play;Win;2;327;19%
1383;12.01.2022 07:59:43;-6,015002;Madox;Self play;Fail;1;13;100%
1384;12.01.2022 07:59:43;3,587;Jack;Self play;Win;1;13;100%
1385;12.01.2022 08:00:17;-37,22958;Madox;Self play;Win;2;320;32%
1386;12.01.2022 08:00:17;-24,29869;Jack;Self play;Fail;2;320;27%
1387;12.01.2022 08:00:29;-2,332508;Madox;Self play;Fail;1;115;99%
1388;12.01.2022 08:00:29;-5,160043;Jack;Self play;Win;1;115;99%
1389;12.01.2022 08:00:45;-21,33503;Madox;Self play;Fail;1;151;20%
1390;12.01.2022 08:00:45;-0,432518;Jack;Self play;Win;1;151;20%
1391;12.01.2022 08:00:49;-5,9535;Madox;Self play;Fail;1;38;78%
1392;12.01.2022 08:00:49;5,814998;Jack;Self play;Win;1;38;78%
1393;12.01.2022 08:00:51;-5,244997;Madox;Self play;Fail;1;16;100%
1394;12.01.2022 08:00:51;-2,553498;Jack;Self play;Win;1;16;100%
1395;12.01.2022 08:00:52;-6,125016;Madox;Self play;Fail;1;13;100%
1396;12.01.2022 08:00:52;-1,364997;Jack;Self play;Win;1;13;100%
1397;12.01.2022 08:01:05;-14,11501;Madox;Self play;Fail;1;124;40%
1398;12.01.2022 08:01:05;4,077479;Jack;Self play;Win;1;124;40%
1399;12.01.2022 08:01:24;-18,60005;Madox;Self play;Fail;1;179;11%
1400;12.01.2022 08:01:24;-8,307548;Jack;Self play;Win;1;179;11%
1401;12.01.2022 08:01:43;7,19473;Madox;Self play;Win;1;129;100%
1402;12.01.2022 08:01:43;-13,13953;Jack;Self play;Fail;1;129;100%
1403;12.01.2022 08:01:54;-14,13856;Madox;Self play;Fail;1;95;100%
1404;12.01.2022 08:01:54;3,969003;Jack;Self play;Win;1;95;100%
1405;12.01.2022 08:01:59;-0,3853574;Madox;Self play;Win;1;42;100%
1406;12.01.2022 08:01:59;-9,805001;Jack;Self play;Fail;1;42;100%
1407;12.01.2022 08:02:06;10,58223;Madox;Self play;Win;1;63;92%
1408;12.01.2022 08:02:06;-11,73001;Jack;Self play;Fail;1;63;92%
1409;12.01.2022 08:02:16;2,827503;Madox;Self play;Win;1;95;100%
1410;12.01.2022 08:02:16;-7,824505;Jack;Self play;Fail;1;95;100%
1411;12.01.2022 08:02:19;-1,611247;Madox;Self play;Win;1;23;100%
1412;12.01.2022 08:02:19;-6,394997;Jack;Self play;Fail;1;23;100%
1413;12.01.2022 08:02:56;-17,12873;Madox;Self play;Fail;2;363;100%
1414;12.01.2022 08:02:56;-8,888257;Jack;Self play;Win;2;363;100%
1415;12.01.2022 08:02:58;5,5825;Madox;Self play;Win;1;20;100%
1416;12.01.2022 08:02:58;-2,657499;Jack;Self play;Fail;1;20;100%
1417;12.01.2022 08:03:00;-3,824998;Madox;Self play;Fail;1;13;100%
1418;12.01.2022 08:03:00;-1,434494;Jack;Self play;Win;1;13;100%
1419;12.01.2022 08:04:00;-19,696;Madox;Self play;Win;2;582;40%
1420;12.01.2022 08:04:00;-44,45989;Jack;Self play;Fail;2;582;78%
1421;12.01.2022 08:04:34;1,265918;Madox;Self play;Win;2;328;16%
1422;12.01.2022 08:04:34;-39,1498;Jack;Self play;Fail;2;328;90%
1423;12.01.2022 08:04:50;-6,05502;Madox;Self play;Win;1;136;15%
1424;12.01.2022 08:04:50;-14,97753;Jack;Self play;Fail;1;136;15%
1425;12.01.2022 08:05:38;-38,53429;Madox;Self play;Win;2;401;24%
1426;12.01.2022 08:05:38;-27,83514;Jack;Self play;Fail;2;401;24%
1427;12.01.2022 08:05:49;10,25672;Madox;Self play;Win;1;102;100%
1428;12.01.2022 08:05:49;-21,48505;Jack;Self play;Fail;1;102;100%
1429;12.01.2022 08:06:04;-9,959005;Madox;Self play;Fail;1;141;100%
1430;12.01.2022 08:06:04;1,710006;Jack;Self play;Win;1;141;100%
1431;12.01.2022 08:06:05;-5,41675;Madox;Self play;Fail;1;13;100%
1432;12.01.2022 08:06:05;-0,3584964;Jack;Self play;Win;1;13;100%
1433;12.01.2022 08:06:09;2,968753;Madox;Self play;Win;1;36;100%
1434;12.01.2022 08:06:09;-6,933004;Jack;Self play;Fail;1;36;100%
1435;12.01.2022 08:06:23;-3,086272;Madox;Self play;Win;1;129;32%
1436;12.01.2022 08:06:23;-11,70252;Jack;Self play;Fail;1;129;32%
1437;12.01.2022 08:06:32;10,23447;Madox;Self play;Win;1;76;89%
1438;12.01.2022 08:06:32;-5,397501;Jack;Self play;Fail;1;76;89%
1439;12.01.2022 08:08:38;-77,06757;Madox;Self play;Fail;5;1220;24%
1440;12.01.2022 08:08:38;-84,89702;Jack;Self play;Win;5;1220;28%
1441;12.01.2022 08:08:41;4,609504;Madox;Self play;Win;1;30;100%
1442;12.01.2022 08:08:41;-6,629996;Jack;Self play;Fail;1;30;100%
1443;12.01.2022 08:09:20;-9,277136;Madox;Self play;Win;2;332;45%
1444;12.01.2022 08:09:20;-23,84661;Jack;Self play;Fail;2;332;46%
1445;12.01.2022 08:09:26;-4,159999;Madox;Self play;Fail;1;32;100%
1446;12.01.2022 08:09:26;6,347752;Jack;Self play;Win;1;32;100%
1447;12.01.2022 08:09:27;-4,483998;Madox;Self play;Fail;1;13;100%
1448;12.01.2022 08:09:27;-0,2499964;Jack;Self play;Win;1;13;100%
1449;12.01.2022 08:09:46;0,6894868;Madox;Self play;Win;1;172;60%
1450;12.01.2022 08:09:46;-18,3363;Jack;Self play;Fail;1;172;60%
1451;12.01.2022 08:09:54;-11,37703;Madox;Self play;Fail;1;80;100%
1452;12.01.2022 08:09:54;7,597731;Jack;Self play;Win;1;80;100%
1453;12.01.2022 08:10:07;-12,61503;Madox;Self play;Fail;1;121;99%
1454;12.01.2022 08:10:07;4,187254;Jack;Self play;Win;1;121;99%
1455;12.01.2022 08:10:45;-30,78963;Madox;Self play;Fail;2;361;53%
1456;12.01.2022 08:10:45;-19,71101;Jack;Self play;Win;2;361;34%
1457;12.01.2022 08:10:52;-8,270015;Madox;Self play;Fail;1;68;82%
1458;12.01.2022 08:10:52;4,680502;Jack;Self play;Win;1;68;82%
1459;12.01.2022 08:11:22;-5,7026;Madox;Self play;Win;1;275;67%
1460;12.01.2022 08:11:22;-19,27055;Jack;Self play;Fail;1;275;72%
1461;12.01.2022 08:11:24;-2,405994;Madox;Self play;Win;1;14;100%
1462;12.01.2022 08:11:24;-4,529998;Jack;Self play;Fail;1;14;100%
1463;12.01.2022 08:11:26;-5,594998;Madox;Self play;Fail;1;23;100%
1464;12.01.2022 08:11:26;1,105504;Jack;Self play;Win;1;23;100%
1465;12.01.2022 08:11:32;-10,6475;Madox;Self play;Fail;1;55;100%
1466;12.01.2022 08:11:32;3,689506;Jack;Self play;Win;1;55;100%
1467;12.01.2022 08:11:56;-19,91504;Madox;Self play;Fail;1;216;24%
1468;12.01.2022 08:11:56;-10,98979;Jack;Self play;Win;1;216;22%
1469;12.01.2022 08:11:59;6,718747;Madox;Self play;Win;1;29;100%
